"id","title","artist","date"
30825,"Covered Sugar Bowl, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
30826,"Covered Tea Caddy, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
30827,"Waste Bowl, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
30828,"Round Dish, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
30829,"Hexagonal Tea Pot Stand, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
30830,"Oblong Spoon Tray, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
30831,"Tea Cup and Saucer, from a Tea Service","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","1765-1770"
60161,"The Grand Staircase of the Villa d'Este at Tivoli",null,"c. 1759"
111419,"The Borghese Gladiator","Joseph Venache","c.1680-1685"
112242,"Summer","Francesco Bertos","c. 1720"
112243,"Autumn","Francesco Bertos","c. 1720"
118821,"Horse","Desiderio da Firenze","c. 1530"
