"id","title","artist","date"
18402,"Communion cup with paten cover","George Kitchen","c. 1568-1569"
18405,null,"Paul Storr","1809-1810"
18421,"Cream pitcher","Paul de Lamerie","1750"
18462,"Candlestick, one of a pair","Thomas Ash","1694-1695"
18476,"""Chrysanthemum"" candelabrum, one of a pair","Tiffany & Co.","1891-1902"
18614,"Coffee pot",null,"1760-1770"
18757,"Covered sugar bowl","Jacob Hurd","c. 1730-1740"
19336,"Two-handled bowl","Jacob Boelen","c. 1690"
19591,"Tankard","Joseph Edwards","c. 1765"
19888,"Teapot",null,"c. 1860"
20036,"Covered warmer","Garrard & Co.","c. 1826"
21379,"Jug in the form of an Askos","WE or WF","1841-1842"
23051,"Salt cellar","Paul de Lamerie","1728-1729"
23052,"Salt cellar","Paul de Lamerie","1728-1729"
23053,"Salt cellar","Paul de Lamerie","1728-1729"
23054,"Salt cellar","Paul de Lamerie","1728-1729"
23055,"Salt cellar","Paul de Lamerie","1728-1729"
24310,"Coffee pot, from a four-piece coffee and tea set","Joseph Angell","1823"
24311,"Teapot, from a coffee and tea service","Joseph Angell","1823"
24313,"Sugar Bowl, from a coffee and tea service","Joseph Angell","1823"
24321,"Creamer, from a coffee and tea service","Joseph Angell","1823"
25158,"Teapot","Abraham Portal","1768"
25555,"Salver","Richard Rugg","1782"
26344,"Spoon","Josef Hoffmann","1904"
31377,"Set of four wine coolers","Edward, Edward, James, and Barnard (a.k.a. Edward Barnard & Sons)","1828"
31378,"Wine cooler, one of four","Edward, Edward, James, and Barnard (a.k.a. Edward Barnard & Sons)","1828"
31379,"Wine cooler, one of four","Edward, Edward, James, and Barnard (a.k.a. Edward Barnard & Sons)","1828"
31380,"Wine cooler, one of four","Edward, Edward, James, and Barnard (a.k.a. Edward Barnard & Sons)","1828"
31402,"""Cosmos"" coffee and tea service","Johan Rohde","1929 (designed 1915)"
31403,"Coffeepot from the ""Cosmos"" coffee and tea service","Johan Rohde","c. 1929"
31404,"Teapot from the ""Cosmos"" coffee and tea service","Johan Rohde","c. 1929"
31406,"Hot milk jug from the ""Cosmos"" coffee and tea service","Johan Rohde","c. 1929"
31407,"Creamer from the ""Cosmos"" coffee and tea service","Johan Rohde","c. 1929"
31408,"Sugar bowl from the ""Cosmos"" coffee and tea service","Johan Rohde","c. 1929"
31409,"Slop bowl from the ""Cosmos"" coffee and tea service","Johan Rohde","c. 1929"
31410,"Candelabra, one of a pair","Georg Jensen","c. 1929"
31411,"Candelabra, one of a pair","Georg Jensen",null
31412,"Sauce boat","Georg Jensen","1929"
31413,"Ladle","Georg Jensen","c. 1929"
66169,"Chocolate muddler",null,"c. 1760"
66517,"Homer Cup","C. Benjamin Schlick","1847"
66518,"""Pompeiian Lady"" plaque","Auguste Adolphe Willms","1875"
83723,"Mirror on a stand, from a toilette service","William Fowle","1683"
83724,"Basin, from a toilette service","William Fowle","1683"
83725,"Casket, from a toilette service","William Fowle","1683"
83726,"Casket, from a toilette service","William Fowle","1683"
83727,"Powder box, from a toilette service","William Fowle","1683"
83727,"Powder box, from a toilette service","William Fowle","1683"
83728,"Powder box, from a toilette service","William Fowle","1683"
83729,"Scent flask, from a toilette service","William Fowle","1683"
83730,"Scent flask, from a toilette service","William Fowle","1683"
83731,"Pincushion, from a toilette service","William Fowle","1683"
83732,"Small vase with cover, from a toilette service","William Fowle","1683"
83733,"Small vase with cover, from a toilette service","William Fowle","1683"
83734,"Whisk, from a toilette service","William Fowle","1683"
83736,"Whisk, from a toilette service","William Fowle","1683"
83737,"Patch box with cover, from a toilette service","William Fowle","1683"
96364,"Salver","Whyte & Holmes","c. 1765"
96747,"Plate, from a 5-piece christening set","George Adams","1864-1865"
96748,"Knife, Christening set","George Adams","1864-1865"
96749,"Fork, Christening set","George Adams","1864-1865"
96750,"Spoon, Christening set","George Adams","1864-1865"
98750,"Richmond Race Cup","Robert Adam","1767"
100514,"Coffee pot, from a four-piece coffee and tea set","William Fairbourne and Sons","c. 1875"
100515,"Teapot, from a four-piece coffee and tea set","William Fairbourne and Sons","c. 1875"
100516,"Sugar bowl, from a four-piece coffee and tea set","William Fairbourne and Sons","c. 1875"
100517,"Creamer, from a four-piece coffee and tea set","William Fairbourne and Sons","c. 1875"
101243,"Serving plate from the Williams-Wynn service, one of a pair","Robert Adam","1773"
101244,"Serving platter, one of a pair","Robert Adam","1773"
103636,"Wine cooler","Paul Storr","c. 1825"
104150,"Two-handled cup","Henry Matthews","1705"
106563,"""Feast of the Gods"" charger","William Pitts","1808"
109118,"Masterpiece cup and cover","Johann Friedrich Baer","1746"
109119,"Portrait of the Silversmith Johann Friedrich Baer","Johann Daniel Heimlich","c. 1770"
112276,"Vase","Rundell, Bridge & Rundell","1822"
114276,"Hercules and the Bull",null,"c. 1820"
